"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.good","Answer.borrowed","Answer.granularity","Answer.lent","Answer.no_own_reason","Answer.own","Answer.own_income","Answer.paragraph_text","Answer.predictability","Answer.rent","Answer.usage","Approve","Reject"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3IHR8NYAM70606PWLEZ3TWV4QYQP44","AO3XB5I5QNNUI","Approved","Wed Sep 24 17:55:04 GMT 2014","Wed Sep 24 17:56:00 GMT 2014","Wed Sep 24 18:56:00 PDT 2014","Wed Sep 24 11:59:10 PDT 2014","","","56","100% (367/367)","100% (3/3)","100% (3/3)","BBQ Grill","no","3","na","little_use","no","0","","1","no","2"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3JPSL1DZ5SYLZAT0E0W22AC9ITNNAJ","A264NN7JBX4UDQ","Approved","Wed Sep 24 18:11:14 GMT 2014","Wed Sep 24 18:11:38 GMT 2014","Wed Sep 24 19:11:38 PDT 2014","Wed Sep 24 11:59:10 PDT 2014","","","24","100% (3/3)","100% (3/3)","100% (3/3)","BBQ Grill","no","3","no","space","no","4","","3","no","3"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3NJM2BJS4W59VA2BET5LCU7SIB7PCH","A3O81LHBBI8NPK","Approved","Wed Sep 24 18:00:03 GMT 2014","Wed Sep 24 18:10:56 GMT 2014","Wed Sep 24 19:10:56 PDT 2014","Wed Sep 24 11:59:10 PDT 2014","","","653","100% (33/33)","100% (3/3)","100% (3/3)","BBQ Grill","na","3","no","na","yes","3","","3","na","2"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3OLF68YTN909BIGJGCDPU530G21FA4","A2MCG5W6LHSRG9","Approved","Wed Sep 24 18:10:34 GMT 2014","Wed Sep 24 18:11:09 GMT 2014","Wed Sep 24 19:11:09 PDT 2014","Wed Sep 24 11:59:10 PDT 2014","","","35","100% (2/2)","100% (2/2)","100% (2/2)","BBQ Grill","na","5","no","na","yes","3","","3","na","3"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3QRYMNZ7FYGQE6S9K0NJXF216I7NT3","A3ITZNJQUTIZ4C","Approved","Wed Sep 24 17:57:35 GMT 2014","Wed Sep 24 17:59:33 GMT 2014","Wed Sep 24 18:59:33 PDT 2014","Wed Sep 24 11:59:11 PDT 2014","","","118","100% (3/3)","100% (3/3)","100% (3/3)","BBQ Grill","yes","3","yes","na","yes","4","","4","no","4"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3TE22NPXPBBKBD3DNU7FQYK9Z2W44U","A29VL3MZE7YPBZ","Approved","Wed Sep 24 18:06:32 GMT 2014","Wed Sep 24 18:07:04 GMT 2014","Wed Sep 24 19:07:04 PDT 2014","Wed Sep 24 11:59:11 PDT 2014","","","32","100% (76/76)","100% (3/3)","100% (3/3)","BBQ Grill","na","1","no","na","yes","5","","3","na","3"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3VNL7UK1XFIEQEFSMC46PATS4RLTF2","A22VLXXVIEJSD1","Approved","Wed Sep 24 18:04:42 GMT 2014","Wed Sep 24 18:05:17 GMT 2014","Wed Sep 24 19:05:17 PDT 2014","Wed Sep 24 11:59:11 PDT 2014","","","35","100% (3/3)","100% (3/3)","100% (3/3)","BBQ Grill","no","3","no","na","yes","4","","2","no","5"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3VSOLARPKB80QNQL4BYNX13J7UD393","A3JZS32RQUWGJM","Approved","Wed Sep 24 18:00:45 GMT 2014","Wed Sep 24 18:01:24 GMT 2014","Wed Sep 24 19:01:24 PDT 2014","Wed Sep 24 11:59:11 PDT 2014","","","39","100% (2/2)","100% (2/2)","100% (2/2)","BBQ Grill","no","5","no","na","yes","6","","3","no","4"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3W8CV64QJ2YFKVXKJWNP1V4TQZW9HH","A38EHOL0U2BTV0","Approved","Wed Sep 24 18:05:15 GMT 2014","Wed Sep 24 18:07:30 GMT 2014","Wed Sep 24 19:07:30 PDT 2014","Wed Sep 24 11:59:11 PDT 2014","","","135","100% (78/78)","100% (3/3)","100% (3/3)","BBQ Grill","na","5","no","na","yes","9","","3","na","2"
"3DQYSJDTYKARFXQN69GV7BYFQ1CXEZ","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3X0H8UUIT1NFM0O8N19GJTJ6XBYSWB","A3SPB30JP5I3BW","Approved","Wed Sep 24 18:11:31 GMT 2014","Wed Sep 24 18:12:18 GMT 2014","Wed Sep 24 19:12:18 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","47","100% (2/2)","100% (2/2)","100% (2/2)","BBQ Grill","no","5","no","na","yes","2","","5","no","2"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","36U2A8VAG1YLNM60XTI2D4DCRPKYKY","A14W79OV7SNWIV","Approved","Wed Sep 24 18:03:09 GMT 2014","Wed Sep 24 18:05:22 GMT 2014","Wed Sep 24 19:05:22 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","133","100% (1/1)","100% (1/1)","100% (1/1)","toothbrush","na","5","no","na","yes","1","","1","na","5"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3A1COHJ8NJUF6QEAE4HB1Z9I6TDH8Z","A38QM2WVQ7O9MF","Approved","Wed Sep 24 18:05:17 GMT 2014","Wed Sep 24 18:10:19 GMT 2014","Wed Sep 24 19:10:19 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","302","100% (4/4)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","1","","1","na","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3BQU611VFPJM5PF1LKZXOE657MO99R","AA8NOYG0AXRJO","Approved","Wed Sep 24 18:01:21 GMT 2014","Wed Sep 24 18:06:30 GMT 2014","Wed Sep 24 19:06:30 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","309","100% (3/3)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","9","","1","na","4"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3C44YUNSI1OJ028PEP0WW0PA3BJPDH","A1FQGVP8SX5WE2","Approved","Wed Sep 24 18:00:03 GMT 2014","Wed Sep 24 18:14:06 GMT 2014","Wed Sep 24 19:14:06 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","843","100% (3/3)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","4","","3","no","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3ERET4BTVM86MLYSPHQMENKLIG0K9W","AO3XB5I5QNNUI","Approved","Wed Sep 24 18:06:43 GMT 2014","Wed Sep 24 18:07:41 GMT 2014","Wed Sep 24 19:07:41 PDT 2014","Wed Sep 24 11:59:12 PDT 2014","","","58","100% (367/367)","100% (3/3)","100% (3/3)","toothbrush","no","5","no","na","yes","0","","1","no","4"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3F6KKYWMNB0JXHWCYAN4SBKF3WKNDL","A29VL3MZE7YPBZ","Approved","Wed Sep 24 18:12:12 GMT 2014","Wed Sep 24 18:16:54 GMT 2014","Wed Sep 24 19:16:54 PDT 2014","Wed Sep 24 11:59:13 PDT 2014","","","282","100% (76/76)","100% (3/3)","100% (3/3)","toothbrush","na","","no","na","yes","5","","1","na","4"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3G0WWMR1UVJDMQ0H3WTOSAREMB8QNS","A1TM1ZFU4OIPTD","Approved","Wed Sep 24 18:01:34 GMT 2014","Wed Sep 24 18:02:29 GMT 2014","Wed Sep 24 19:02:29 PDT 2014","Wed Sep 24 11:59:13 PDT 2014","","","55","100% (1/1)","100% (1/1)","100% (1/1)","toothbrush","no","5","no","na","yes","2","","1","no","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3GD6L00D3SWJN4V06GO9EUU6996M1T","A2QLSHXNCHBRN4","Approved","Wed Sep 24 18:07:28 GMT 2014","Wed Sep 24 18:08:29 GMT 2014","Wed Sep 24 19:08:29 PDT 2014","Wed Sep 24 11:59:13 PDT 2014","","","61","100% (410/410)","100% (1/1)","100% (1/1)","toothbrush","no","5","no","na","yes","4","","3","no","4"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3HL8HNGX450V6Z6EO6ZPYASGAKJ9FJ","AIQB7XXL5K2FR","Approved","Wed Sep 24 18:04:06 GMT 2014","Wed Sep 24 18:04:46 GMT 2014","Wed Sep 24 19:04:46 PDT 2014","Wed Sep 24 11:59:13 PDT 2014","","","40","100% (4/4)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","4","","4","na","5"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3IXQG4FA2TX5TIUYJ4DTFK1VVMQB92","A18TCR555RWUZV","Approved","Wed Sep 24 17:54:27 GMT 2014","Wed Sep 24 17:55:02 GMT 2014","Wed Sep 24 18:55:02 PDT 2014","Wed Sep 24 11:59:13 PDT 2014","","","35","100% (2/2)","100% (2/2)","100% (2/2)","toothbrush","no","5","no","na","yes","9","","1","no","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3KIBXJ1WD5T9T82YR694BDFADFLOKD","A22VLXXVIEJSD1","Approved","Wed Sep 24 18:13:12 GMT 2014","Wed Sep 24 18:13:50 GMT 2014","Wed Sep 24 19:13:50 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","38","100% (3/3)","100% (3/3)","100% (3/3)","toothbrush","no","5","no","na","yes","4","","1","no","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3KMS4QQVK2PFNVP5S3QEOJ6WLEVKFO","A3ITZNJQUTIZ4C","Approved","Wed Sep 24 18:10:02 GMT 2014","Wed Sep 24 18:12:52 GMT 2014","Wed Sep 24 19:12:52 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","170","100% (3/3)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","4","","1","na","6"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3LYA37P8IQMPAEDPN14I5TFB6G3KB6","A2MCG5W6LHSRG9","Approved","Wed Sep 24 18:08:43 GMT 2014","Wed Sep 24 18:09:19 GMT 2014","Wed Sep 24 19:09:19 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","36","100% (2/2)","100% (2/2)","100% (2/2)","toothbrush","na","5","no","na","yes","3","","2","na","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3MRNMEIQW55T9HTRMX7PFJGQY1JLDG","A1VKSXDK4QAEF9","Approved","Wed Sep 24 17:55:26 GMT 2014","Wed Sep 24 17:59:18 GMT 2014","Wed Sep 24 18:59:18 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","232","100% (2/2)","100% (2/2)","100% (2/2)","toothbrush","no","5","no","na","yes","4","","1","no","5"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3PW9OPU9PQJTG0R7WY5PZLG834Q12I","A2LEY4X3LD8G26","Approved","Wed Sep 24 18:01:41 GMT 2014","Wed Sep 24 18:02:08 GMT 2014","Wed Sep 24 19:02:08 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","27","100% (4/4)","100% (3/3)","100% (3/3)","toothbrush","na","5","no","na","yes","8","","1","na","3"
"3126F2F5F72M6OOWKI6EDYCCO23PE3","3AYVNGH59IZUDNBG92XU5NGW7LSDYM","Answer questions about how much you use (or would use) various goods","Tell me whether you own a some good and how much you use it (or would use it)","survey, demographics","$0.10","Wed Sep 24 17:50:31 GMT 2014","20","BatchId:1680569;","3600","28800","Wed Oct 01 17:50:31 GMT 2014","","","3TXWC2NHNZP4A4B0UQZO59BVZAD9S2","A264NN7JBX4UDQ","Approved","Wed Sep 24 18:10:31 GMT 2014","Wed Sep 24 18:10:56 GMT 2014","Wed Sep 24 19:10:56 PDT 2014","Wed Sep 24 11:59:14 PDT 2014","","","25","100% (3/3)","100% (3/3)","100% (3/3)","toothbrush","no","3","no","na","yes","4","","4","no","5"
